signature_hash,distinct_strategy_signature,rows,exact_rows,template_rows,primary_family,asset_bucket,signal_bucket,action_bucket,frequency_bucket,parameter_bucket,example_study_id,example_idea_id,example_title
fd99b835a1664162,sector_rotation|bonds_rates|value_quality_factor|forecast_rank_template|weekly|6y|6y,1,1,0,sector_rotation,bonds_rates,value_quality_factor,forecast_rank_template,weekly,6y|6y,W7162196434,lit_w7162196434_sector_rotation,"Non-Performing Assets, Capital Adequacy, and Financial Performance of Indian Scheduled Commercial Banks"
92ebd192bf8fd6f9,sector_rotation|bonds_rates|value_quality_factor|forecast_rank_template|weekly|no_explicit_lookback,1,1,0,sector_rotation,bonds_rates,value_quality_factor,forecast_rank_template,weekly,no_explicit_lookback,W3156205870,lit_w3156205870_sector_rotation,Z-Inspection<sup>®</sup>: A Process to Assess Trustworthy AI
090bdac95a57c55d,sector_rotation|bonds_rates|value_quality_factor|hedge_safe_haven|annual|no_explicit_lookback,1,0,1,sector_rotation,bonds_rates,value_quality_factor,hedge_safe_haven,annual,no_explicit_lookback,W7161062192,lit_w7161062192_sector_rotation,"The Influence of Profitability, Capital Structure, and Firm Size on Firm Value in the Consumer Non-Cyclicals Sector of the Indonesia Stock Exchange for the 2021–2024 Period"
d541e351839a568e,sector_rotation|bonds_rates|value_quality_factor|hedge_safe_haven|quarterly|83d|83d,1,1,0,sector_rotation,bonds_rates,value_quality_factor,hedge_safe_haven,quarterly,83d|83d,W7127123810,lit_w7127123810_sector_rotation,Bringing ownership in: a conjunctural approach to venture capital valuations
3d87ff46eb2eaca6,sector_rotation|bonds_rates|value_quality_factor|hedge_safe_haven|unspecified|no_explicit_lookback,1,0,1,sector_rotation,bonds_rates,value_quality_factor,hedge_safe_haven,unspecified,no_explicit_lookback,W7160507183,lit_w7160507183_sector_rotation,The cost of division
eda1604cd852b79f,sector_rotation|bonds_rates|value_quality_factor|hedge_safe_haven|weekly|50y|50y,1,1,0,sector_rotation,bonds_rates,value_quality_factor,hedge_safe_haven,weekly,50y|50y,W2493498414,lit_w2493498414_sector_rotation,Financing for Development
6e653bde3b0eee24,sector_rotation|bonds_rates|value_quality_factor|long_short_cross_section|intraday|no_explicit_lookback,1,0,1,sector_rotation,bonds_rates,value_quality_factor,long_short_cross_section,intraday,no_explicit_lookback,W7143476804,lit_w7143476804_sector_rotation,Forecasting Wind and Solar Energy Generation Using Recurrent Neural Networks: A Comparison Between LSTM and GRU
f497a16b36fc6096,sector_rotation|bonds_rates|value_quality_factor|long_short_cross_section|quarterly|30y|30y,1,1,0,sector_rotation,bonds_rates,value_quality_factor,long_short_cross_section,quarterly,30y|30y,W2611356021,lit_w2611356021_sector_rotation,The Fall of the Labor Share and the Rise of Superstar Firms*
25feac95696adaf1,sector_rotation|bonds_rates|value_quality_factor|long_short_cross_section|unspecified|100y|100y,1,0,1,sector_rotation,bonds_rates,value_quality_factor,long_short_cross_section,unspecified,100y|100y,W4400169501,lit_w4400169501_sector_rotation,Where and how machine learning plays a role in climate finance research
f2012ab4539142c0,sector_rotation|bonds_rates|value_quality_factor|long_short_cross_section|unspecified|no_explicit_lookback,1,0,1,sector_rotation,bonds_rates,value_quality_factor,long_short_cross_section,unspecified,no_explicit_lookback,W7136068273,lit_w7136068273_sector_rotation,Public Subsidies and Firm Innovation in Latin America: A Non-Parametric Assessment of Policy Effectiveness
09437f218fe9010c,sector_rotation|bonds_rates|value_quality_factor|market_timing|annual|20y|20y,1,0,1,sector_rotation,bonds_rates,value_quality_factor,market_timing,annual,20y|20y,W4414383273,lit_w4414383273_sector_rotation,"A deep dive into the impact assessment of agricultural, natural resource management, livestock, and fisheries technologies"
ff87a5d14d6b7a21,sector_rotation|bonds_rates|value_quality_factor|market_timing|annual|no_explicit_lookback,1,0,1,sector_rotation,bonds_rates,value_quality_factor,market_timing,annual,no_explicit_lookback,W7135187006,lit_w7135187006_sector_rotation,"Public Sector Governance, Infectious Diseases, and Poverty Reduction in Nigeria"
44a33eb115b838c1,sector_rotation|bonds_rates|value_quality_factor|market_timing|daily|15y|15y,1,1,0,sector_rotation,bonds_rates,value_quality_factor,market_timing,daily,15y|15y,W2737096442,lit_w2737096442_sector_rotation,Climate policies and nationally determined contributions: reconciling the needed ambition with the political economy
a2173b8a25cbce88,sector_rotation|bonds_rates|value_quality_factor|market_timing|daily|5y|5y,1,1,0,sector_rotation,bonds_rates,value_quality_factor,market_timing,daily,5y|5y,W4393242180,lit_w4393242180_sector_rotation,Risk management practice for foreign banks in the Chinese financial sector: a case study of HSBC China
f4e0761d71e84276,sector_rotation|bonds_rates|value_quality_factor|market_timing|daily|no_explicit_lookback,1,1,0,sector_rotation,bonds_rates,value_quality_factor,market_timing,daily,no_explicit_lookback,W2109286696,lit_w2109286696_sector_rotation,The rural non-farm sector: issues and evidence from developing countries
f2e9c50d9fa43dbb,sector_rotation|bonds_rates|value_quality_factor|market_timing|monthly|12y,1,1,0,sector_rotation,bonds_rates,value_quality_factor,market_timing,monthly,12y,W4413243645,lit_w4413243645_sector_rotation,Assessment of Opportunities to Mobilise Private Finance into Climate Adaptation in Southeast Asia
a3831fba00700511,sector_rotation|bonds_rates|value_quality_factor|market_timing|quarterly|no_explicit_lookback,1,1,0,sector_rotation,bonds_rates,value_quality_factor,market_timing,quarterly,no_explicit_lookback,W4409920097,lit_w4409920097_sector_rotation,Assessing The Profitability And Risk Management Of Listed Banks In Vietnam
0d66edbc38adbc30,sector_rotation|bonds_rates|value_quality_factor|market_timing|unspecified|no_explicit_lookback,1,0,1,sector_rotation,bonds_rates,value_quality_factor,market_timing,unspecified,no_explicit_lookback,W4407183124,lit_w4407183124_sector_rotation,Quantitative Assessment of Climate Risk Integration into Asset Pricing Models and Its Impact on Global Investment Portfolios
cbbd53ff8aa0bcb1,sector_rotation|bonds_rates|value_quality_factor|market_timing|weekly|5y,1,1,0,sector_rotation,bonds_rates,value_quality_factor,market_timing,weekly,5y,W7160631772,lit_w7160631772_sector_rotation,Balancing Economic Viability and Environmental Impact in Circular Business Transitions
7dcbda81d98e5817,sector_rotation|bonds_rates|value_quality_factor|rotation_allocation|annual|140y|140y,1,0,1,sector_rotation,bonds_rates,value_quality_factor,rotation_allocation,annual,140y|140y,W1687101808,lit_w1687101808_sector_rotation,Fiscal Federalism and Macroeconomic Governance: For Better or For Worse?
b3027c150cf41bf6,sector_rotation|bonds_rates|value_quality_factor|rotation_allocation|annual|70y|70y,1,0,1,sector_rotation,bonds_rates,value_quality_factor,rotation_allocation,annual,70y|70y,W2156333745,lit_w2156333745_sector_rotation,Measuring the Burden of Neglected Tropical Diseases: The Global Burden of Disease Framework
b2125d9fce25b320,sector_rotation|bonds_rates|value_quality_factor|rotation_allocation|daily|50y|50y,1,1,0,sector_rotation,bonds_rates,value_quality_factor,rotation_allocation,daily,50y|50y,W7161789246,lit_w7161789246_sector_rotation,Night shift work and breast cancer risk: A cohort study based on payroll and survey data from Finland
07878cf6934649f2,sector_rotation|bonds_rates|value_quality_factor|rotation_allocation|quarterly|30y|30y,1,1,0,sector_rotation,bonds_rates,value_quality_factor,rotation_allocation,quarterly,30y|30y,W7108326793,lit_w7108326793_sector_rotation,Access to Capital and the IPO Decision: An Analysis of US Private Firms
7053efdf98f2cd36,sector_rotation|bonds_rates|value_quality_factor|template_relationship|annual|template_params_unspecified,1,0,1,sector_rotation,bonds_rates,value_quality_factor,template_relationship,annual,template_params_unspecified,W2942230041,lit_w2942230041_sector_rotation,Precision Farming at the Nexus of Agricultural Production and the Environment
6a0ed13358757005,sector_rotation|bonds_rates|value_quality_factor|template_relationship|daily|template_params_unspecified,1,1,0,sector_rotation,bonds_rates,value_quality_factor,template_relationship,daily,template_params_unspecified,W2084526629,lit_w2084526629_sector_rotation,Public-Private Partnerships in China’s Urban Water Sector
0de50e20cb35281c,sector_rotation|bonds_rates|volatility_signal|forecast_rank_template|annual|10y,1,0,1,sector_rotation,bonds_rates,volatility_signal,forecast_rank_template,annual,10y,W7161186342,lit_w7161186342_sector_rotation,"Circular economy and input–output impacts of phasing out the coal sector in Muğla, Türkiye: a regional just transition perspective"
6d5aad17dc049ffc,sector_rotation|bonds_rates|volatility_signal|forecast_rank_template|annual|10y|10y,1,0,1,sector_rotation,bonds_rates,volatility_signal,forecast_rank_template,annual,10y|10y,W3016604471,lit_w3016604471_sector_rotation,Aquaculture at the crossroads of global warming and antimicrobial resistance
c0db36fb52768477,sector_rotation|bonds_rates|volatility_signal|forecast_rank_template|annual|35y|35y,1,0,1,sector_rotation,bonds_rates,volatility_signal,forecast_rank_template,annual,35y|35y,W7154387820,lit_w7154387820_sector_rotation,United Kingdom Defence Industrial Strategy: 1998-2023
9d4e7a68926255fd,sector_rotation|bonds_rates|volatility_signal|forecast_rank_template|daily|no_explicit_lookback,1,1,0,sector_rotation,bonds_rates,volatility_signal,forecast_rank_template,daily,no_explicit_lookback,W4385548952,lit_w4385548952_sector_rotation,Introduction: Administrative Burden as a Mechanism of Inequality in Policy Implementation
1e5e5bb59ed93beb,sector_rotation|bonds_rates|volatility_signal|forecast_rank_template|quarterly|30y|30y,1,1,0,sector_rotation,bonds_rates,volatility_signal,forecast_rank_template,quarterly,30y|30y,W4415429474,lit_w4415429474_sector_rotation,How do up-skilling and skill heterogeneity affect a fair green transition?
d6d8bfaffa849fec,sector_rotation|bonds_rates|volatility_signal|forecast_rank_template|unspecified|5y|5y,1,0,1,sector_rotation,bonds_rates,volatility_signal,forecast_rank_template,unspecified,5y|5y,W2800344316,lit_w2800344316_sector_rotation,Public perceptions about climate change mitigation in British Columbia's forest sector
0297e8f3a846290a,sector_rotation|bonds_rates|volatility_signal|forecast_rank_template|unspecified|no_explicit_lookback,1,0,1,sector_rotation,bonds_rates,volatility_signal,forecast_rank_template,unspecified,no_explicit_lookback,W2115002706,lit_w2115002706_sector_rotation,The Evolution of Integrative Capability: Innovation in Cardiovascular Drug Discovery
6ec7c96a73b4d711,sector_rotation|bonds_rates|volatility_signal|forecast_rank_template|weekly|70y|70y,1,0,1,sector_rotation,bonds_rates,volatility_signal,forecast_rank_template,weekly,70y|70y,W7117415347,lit_w7117415347_sector_rotation,"LINK BETWEEN EXPORT, FEMALE EMPLOYMENT AND PRODUCTIVITY: EMPIRICAL EVIDENCE FROM BHUTAN"
c0d1cd3197055e03,sector_rotation|commodities|carry_yield|forecast_rank_template|annual|100y|100y,1,0,1,sector_rotation,commodities,carry_yield,forecast_rank_template,annual,100y|100y,W3038467710,lit_w3038467710_sector_rotation,The Making of Responsible Innovation
d3a8bb9fa65e2e85,sector_rotation|commodities|carry_yield|forecast_rank_template|annual|15y|15y,1,0,1,sector_rotation,commodities,carry_yield,forecast_rank_template,annual,15y|15y,W2021166203,lit_w2021166203_sector_rotation,Toward Operationalizing Resilience Concepts in Australian Marine Sectors Coping with Climate Change
bd62c8f376c729d4,sector_rotation|commodities|carry_yield|forecast_rank_template|annual|50y|50y,1,0,1,sector_rotation,commodities,carry_yield,forecast_rank_template,annual,50y|50y,W2065064658,lit_w2065064658_sector_rotation,Embodied energy and carbon in construction materials
1eb6c3f151e29f32,sector_rotation|commodities|carry_yield|forecast_rank_template|annual|no_explicit_lookback,1,0,1,sector_rotation,commodities,carry_yield,forecast_rank_template,annual,no_explicit_lookback,W7161837361,lit_w7161837361_sector_rotation,IMACLIM-China-MORE: A hybrid model for analyzing greenhouse gases neutrality pathways
298896a675ca9b2d,sector_rotation|commodities|carry_yield|forecast_rank_template|daily|100y|100y,1,1,0,sector_rotation,commodities,carry_yield,forecast_rank_template,daily,100y|100y,W4403574295,lit_w4403574295_sector_rotation,"A History of Public Health in Alberta, 1919-2019"
b0fd31acc8b6df2a,sector_rotation|commodities|carry_yield|forecast_rank_template|daily|5y|5y,1,1,0,sector_rotation,commodities,carry_yield,forecast_rank_template,daily,5y|5y,W2118720406,lit_w2118720406_sector_rotation,Understanding the IoT connectivity landscape: a contemporary M2M radio technology roadmap
0cca1baea06f8e29,sector_rotation|commodities|carry_yield|forecast_rank_template|quarterly|10y|10y,1,1,0,sector_rotation,commodities,carry_yield,forecast_rank_template,quarterly,10y|10y,W1509187581,lit_w1509187581_sector_rotation,A Strategic Approach to Agricultural Research Program Planning in Sub-Saharan Africa
d132d25bfd3a008a,sector_rotation|commodities|carry_yield|forecast_rank_template|quarterly|12y|12y,1,1,0,sector_rotation,commodities,carry_yield,forecast_rank_template,quarterly,12y|12y,W7134271698,lit_w7134271698_sector_rotation,Impact of Teachers’ Challenges And Professional Development in Blended Learning on Students’ Personalization
b95fafc7cd3764b3,sector_rotation|commodities|carry_yield|forecast_rank_template|unspecified|40y,1,0,1,sector_rotation,commodities,carry_yield,forecast_rank_template,unspecified,40y,W4400585470,lit_w4400585470_sector_rotation,Evaluation of livelihoods programming in Biodiversity Challenge Funds projects
bf534b4f1793ce52,sector_rotation|commodities|carry_yield|forecast_rank_template|unspecified|4y,1,0,1,sector_rotation,commodities,carry_yield,forecast_rank_template,unspecified,4y,W4414201933,lit_w4414201933_sector_rotation,Linking Education and the Local Economy
6c0388bfc35c5bab,sector_rotation|commodities|carry_yield|forecast_rank_template|weekly|04y|04y,1,1,0,sector_rotation,commodities,carry_yield,forecast_rank_template,weekly,04y|04y,W7154153269,lit_w7154153269_sector_rotation,A Dynamic Panel Analysis of the Impact of Fiscal Discipline and Size of Government on Economic Growth in Sub-Saharan Africa
a42abcf1e5311895,sector_rotation|commodities|carry_yield|long_short_cross_section|weekly|2y|2y,1,1,0,sector_rotation,commodities,carry_yield,long_short_cross_section,weekly,2y|2y,W2112511770,lit_w2112511770_sector_rotation,Outsourcing information systems: drawing lessons from a banking case study
c35ca92395b10f66,sector_rotation|commodities|carry_yield|market_timing|unspecified|30y|30y,1,0,1,sector_rotation,commodities,carry_yield,market_timing,unspecified,30y|30y,W3157248347,lit_w3157248347_sector_rotation,A framework for complex climate change risk assessment
