asset_type,identity,owner,purpose,product,status,canonical_replacement,retention_class,last_verified_at,decision,sha_or_id
artifact_family,stock-protocol-robustness-repaired-task-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-robustness-shard-{n},github-user:271768688,artifact naming family with 1080 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-robustness-task-{n},github-user:271768688,artifact naming family with 1070 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-full-universe-{n}jobs-corrected-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-full-universe-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-holdout,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-holdout-features,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-pack,github-user:271768688,artifact naming family with 10 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-postselection-inputs,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-postselection-inputs-repaired,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-price-shard-{n},github-user:271768688,artifact naming family with 32 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-rebuild-{n}jobs-results,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-robustness-merged,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-robustness-repaired,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-scientific-universe,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-signal-all,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-signal-merged,github-user:271768688,artifact naming family with 12 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-signal-plan,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-signal-shard-{n},github-user:271768688,artifact naming family with 4140 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-signal-task-{n},github-user:271768688,artifact naming family with 98 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-universe,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-walk-forward-shard-{n},github-user:271768688,artifact naming family with 1080 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-weights-all,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-weights-merged,github-user:271768688,artifact naming family with 12 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-weights-plan,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-weights-shard-{n},github-user:271768688,artifact naming family with 3239 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-weights-task-{n},github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-{n}-corrected-{n}-A,github-user:271768688,artifact naming family with 10 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-{n}-corrected-{n}-A-slice-{n},github-user:271768688,artifact naming family with 6 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-{n}-corrected-{n}-B,github-user:271768688,artifact naming family with 10 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-{n}-corrected-{n}-C,github-user:271768688,artifact naming family with 10 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-{n}-frozen-fx,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-{n}-historical-{n},github-user:271768688,artifact naming family with 10 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-{n}-prepared-entry-{n},github-user:271768688,artifact naming family with 20 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-{n}-tests-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-cashfloor-controller-mdd{n}-corr{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-cashfloor-controller-mdd{n}-corr{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-cashfloor-controller-mdd{n}-corr{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-corr{n}-drawdown-guard-mdd{n}-data,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-corr{n}-drawdown-guard-mdd{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 375 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-corr{n}-drawdown-guard-mdd{n}-{n}jobs-results,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-corr{n}-feature-sweep-mdd{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-corr{n}-feature-sweep-mdd{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-corr{n}-feature-sweep-mdd{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-cppi-corr{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-cppi-corr{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-cppi-corr{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-daily-tactical-mdd{n}-corr{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-daily-tactical-mdd{n}-corr{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-floor-controller-mdd{n}-corr{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-floor-controller-mdd{n}-corr{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-floor-controller-mdd{n}-corr{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-invvol-guard-mdd{n}-corr{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-invvol-guard-mdd{n}-corr{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 359 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-invvol-guard-mdd{n}-corr{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-mdd{n}-trainonly-corr{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-mdd{n}-trainonly-corr{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-mdd{n}-trainonly-corr{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-multiasset-corr{n}-mdd{n}-data,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-multiasset-corr{n}-mdd{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-multiasset-corr{n}-mdd{n}-{n}jobs-results,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-path-cppi-expanded-universe-mdd{n}-corr{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-path-cppi-expanded-universe-mdd{n}-corr{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-path-cppi-expanded-universe-mdd{n}-corr{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-path-cppi-focused-cv-mdd{n}-corr{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-path-cppi-focused-cv-mdd{n}-corr{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-path-cppi-focused-cv-mdd{n}-corr{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-path-cppi-focused-mdd{n}-corr{n}-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-path-cppi-focused-mdd{n}-corr{n}-family-{n}-shard-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,swr-path-cppi-focused-mdd{n}-corr{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
